Student ID,Course Name
13555,Programming with MATLAB
13555,The Data Scientist�s Toolbox
13555,Moralities of Everyday Life
13556,Machine Learning
13556,Python Data Structures
13557,Artificial Intelligence
13557,R Programming
13557,Programming with MATLAB
13557,The Data Scientist�s Toolbox
13558,Introduction to Data Science in Python
13558,Deep Learning in Python
13558,Blockchain in Business
13558,MBA Essentials
13559,Presentation skills: Effective Presentation Delivery
13559,Introduction to Philosophy
13559,Teaching and Assessing Clinical Skills
13559,Health Concepts 
13560,Grammar and Punctuation
13560,System Administration 
13560,SRS Documents: Requirements and Diagrammatic Notation
13560,Software Requirements Prioritization
13560,Requirements Gathering for Secure Software Development
13560,IT Infrastructure Services
13561,MBA Essentials
13561,SQL Server
13561,Matrix Algebra for Engineers
13562,Linear Regression for Business Statistics
13562,database fundamentals
13562,Database Management Essentials
13562,MongoDB Aggregation Framework
13562,Applications in Engineering Mechanics
13563,Robotics 
13563,MOS Transistors
13563,Machine Learning
13563,Introduction to Data Science in Python
13563,Deep Learning in Python
13564,Blockchain in Business
13565,Introduction to Power Electronics
13565,Embedded Hardware and Operating Systems
13565,Advanced Converter Control Techniques
13565,MOS Transistors
13565,Introduction to Power Electronics
13565,Embedded Hardware and Operating Systems
13565,Advanced Converter Control Techniques
13565,Embedded Hardware and Operating Systems
13565,Internet of Things
13565,Python Data Structures
13565,Artificial Intelligence
13566,Cryptography 
13566,Algorithms
13566,R Programming
13566,Machine Learning
13566,Python Data Structures
13566,Artificial Intelligence
13567,R Programming
13567,"Tables, Data & Networking in iOS"
13567,Matrix Algebra for Engineers
13567,Introduction to Mathematical Thinking
13568,Getting and Cleaning Data
13568,Machine Learning
13568,Introduction to Data Science in Python
13568,Deep Learning in Python
13568,Python Data Structures
13568,Artificial Intelligence
13568,Cryptography 
13569,Algorithms
13569,R Programming
13569,Machine Learning
13569,Python Data Structures
13569,Artificial Intelligence
13570,R Programming
13570,Programming with MATLAB
13570,The Data Scientist�s Toolbox
13570,"Tables, Data & Networking in iOS"
13570,Introduction to Game Development
13570,Java Programming: Solving Problems with Software
13570,Mobile Applications for Android
13570,Introduction to Data Science in Python
13570,Deep Learning in Python
13570,Blockchain in Business
13571,Blockchain in Business
13571,Ruby on Rails
13571,Introduction to Big Data
13571,Introduction to Game Development
13571,Java Programming: Solving Problems with Software
13571,Mobile Applications for Android
13571,Introduction to Data Science in Python
13571,Deep Learning in Python
13571,Blockchain in Business
13571,Python Data Structures
13571,Artificial Intelligence
13572,Cryptography 
13573,Algorithms
13573,R Programming
13573,Machine Learning
13573,Introduction to Data Science in Python
13573,Deep Learning in Python
13573,Blockchain in Business
13573,R Programming
13574,Programming with MATLAB
13574,The Data Scientist�s Toolbox
13575,Python Data Structures
13575,Artificial Intelligence
13575,C++ For C Programmers
13575,System Administration 
13575,SRS Documents: Requirements and Diagrammatic Notation
13575,Software Requirements Prioritization
13575,Requirements Gathering for Secure Software Development
13575,IT Infrastructure Services
13575,MBA Essentials
13575,SQL Server
13576,Matrix Algebra for Engineers
13576,Linear Regression for Business Statistics
13576,database fundamentals
13576,Database Management Essentials
13576,MongoDB Aggregation Framework
13576,Applications in Engineering Mechanics
13576,Robotics 
13576,MOS Transistors
13577,Machine Learning
13577,Introduction to Data Science in Python
13577,Deep Learning in Python
13577,Blockchain in Business
13578,Introduction to Power Electronics
13578,Embedded Hardware and Operating Systems
13578,Advanced Converter Control Techniques
13578,Python and Statistics for Financial Analysis
13578,Machine Learning
13578,Introduction to Data Science in Python
13578,Deep Learning in Python
13578,Blockchain in Business
13578,Matrix Algebra for Engineers
13579,Python Data Structures
13580,Artificial Intelligence
13580,R Programming
13580,Programming with MATLAB
13580,The Data Scientist�s Toolbox
13580,Introduction to Mathematical Thinking
13580,Getting and Cleaning Data
13580,Ruby on Rails
13581,Introduction to Big Data
13581,Become a Digital Marketer
13581,Mastering Data Analysis in Excel
13581,Blockchain in Business
13581,Java Programming
13581,Android App Development
13581,Introduction to iOS App Development
13581,Python Data Structures
13582,Artificial Intelligence
13582,"Tables, Data & Networking in iOS"
13582,Introduction to Game Development
13582,Java Programming: Solving Problems with Software
13582,Mobile Applications for Android
13582,Vector Calculus for Engineers
13582,Regression Model
13582,Differential Equations for Engineers
13582,Statistical Inference
13582,"Programming Foundations with JavaScript, HTML and CSS"
13582,Responsive Web Design
13583,Introduction to Web Development
13583,Introduction to HTML5
13583,Product Strategy
13583,System Administration 
13583,SRS Documents: Requirements and Diagrammatic Notation
13583,Software Requirements Prioritization
13583,Requirements Gathering for Secure Software Development
13583,IT Infrastructure Services
13584,MBA Essentials
13584,MOS Transistors
13584,Introduction to Power Electronics
13584,Embedded Hardware and Operating Systems
13584,Advanced Converter Control Techniques
13584,Embedded Hardware and Operating Systems
13584,Internet of Things
13584,Python Data Structures
13584,Artificial Intelligence
13584,Cryptography 
13585,Algorithms
13585,R Programming
13585,Machine Learning
13585,Python Data Structures
13585,Artificial Intelligence
13585,R Programming
13585,"Tables, Data & Networking in iOS"
13585,Matrix Algebra for Engineers
13585,Introduction to Mathematical Thinking
13586,Getting and Cleani
13586,SQL Server
13586,Matrix Algebra for Engineers
13586,Linear Regression for Business Statistics
13586,database fundamentals
13586,Database Management Essentials
13586,MongoDB Aggregation Framework
13586,Applications in Engineering Mechanics
13586,Robotics 
13586,MOS Transistors
13587,Machine Learning
13587,Introduction to Data Science in Python
13587,Deep Learning in Python
13587,Blockchain in Business
13587,Introduction to Power Electronics
13587,Embedded Hardware and Operating Systems
13587,Advanced Converter Control Techniques
13588,Embedded Hardware and Operating Systems
13588,Internet of Things
13588,Network Security
13588,"Cyberwar, Surveillance and Security"
13588,Ethical Hacking
13588,Python Data Structures
13588,Artificial Intelligence
13588,R Programming
13588,Programming with MATLAB
13589,The Data Scientist�s Toolbox
13589,Access Controls
13589,Security & Database Vulnerabilities
13589,Cryptography 
13589,Cloud Computing Concepts
13589,Principles of Computing
13589,Algorithms
13589,Machine Learning
13589,Introduction to Data Science in Python
13589,Deep Learning in Python
13590,Blockchain in Business
13590,Moralities of Everyday Life
13590,MBA Essentials
13590,Presentation skills: Effective Presentation Delivery
13590,Introduction to Philosophy
13590,Teaching and Assessing Clinical Skills
13590,Health Concepts 
13590,Grammar and Punctuation
13590,Python Data Structures
13590,Artificial Intelligence
13591,MOS Transistors
13591,Introduction to Power Electronics
13591,Embedded Hardware and Operating Systems
13591,Advanced Converter Control Techniques
13591,Embedded Hardware and Operating Systems
13591,Internet of Things
13591,Python Data Structures
13591,Artificial Intelligence
13591,Cryptography 
13592,Algorithms
13592,R Programming
13592,Machine Learning
13592,Python Data Structures
13592,Artificial Intelligence
13592,R Programming
13592,"Tables, Data & Networking in iOS"
13592,Matrix Algebra for Engineers
13593,Introduction to Mathematical Thinking
13593,Getting and Cleani
13593,R Programming
13593,Programming with MATLAB
13593,The Data Scientist�s Toolbox
13594,Moralities of Everyday Life
13594,Machine Learning
13594,Python Data Structures
13594,Artificial Intelligence
13594,R Programming
13594,Programming with MATLAB
13594,The Data Scientist�s Toolbox
13594,Introduction to Data Science in Python
13594,Deep Learning in Python
13595,Blockchain in Business
13595,MBA Essentials
13595,Presentation skills: Effective Presentation Delivery
13595,Introduction to Philosophy
13595,Teaching and Assessing Clinical Skills
13595,Health Concepts 
13595,Grammar and Punctuation
13595,System Administration 
13596,SRS Documents: Requirements and Diagrammatic Notation
13596,Software Requirements Prioritization
13596,Requirements Gathering for Secure Software Development
13597,IT Infrastructure Services
13597,MBA Essentials
13597,SQL Server
13598,Matrix Algebra for Engineers
13598,Linear Regression for Business Statistics
13599,database fundamentals
13599,Database Management Essentials
13599,MongoDB Aggregation Framework
13599,Applications in Engineering Mechanics
13599,Robotics 
13599,MOS Transistors
13600,Machine Learning
13600,Introduction to Data Science in Python
13600,Deep Learning in Python
13601,Blockchain in Business
13602,Introduction to Power Electronics
13602,Embedded Hardware and Operating Systems
13602,MOS Transistors
13602,Introduction to Power Electronics
13602,Embedded Hardware and Operating Systems
13602,Advanced Converter Control Techniques
13603,Embedded Hardware and Operating Systems
13603,Internet of Things
13603,Python Data Structures
13603,Artificial Intelligence
13603,Cryptography 
13603,Algorithms
13603,R Programming
13604,Machine Learning
13604,Python Data Structures
13604,Artificial Intelligence
13604,R Programming
13604,"Tables, Data & Networking in iOS"
13604,Matrix Algebra for Engineers
13604,Introduction to Mathematical Thinking
13604,Getting and Cleaning Data
13604,Machine Learning
13604,Introduction to Data Science in Python
13605,Deep Learning in Python
13605,Python Data Structures
13605,Artificial Intelligence
13605,Cryptography 
13605,Algorithms
13605,R Programming
13605,Machine Learning
13605,Python Data Structures
13605,Artificial Intelligence
13605,R Programming
13605,Programming with MATLAB
13606,The Data Scientist�s Toolbox
13606,"Tables, Data & Networking in iOS"
13606,Introduction to Game Development
13606,Java Programming: Solving Problems with Software
13607,Mobile Applications for Android
13607,Introduction to Data Science in Python
13607,Deep Learning in Python
13607,Blockchain in Business
13607,Blockchain in Business
13607,Ruby on Rails
13607,Introduction to Big Data
13607,Introduction to Game Development
13607,Java Programming: Solving Problems with Software
13607,Mobile Applications for Android
13608,Introduction to Data Science in Python
13608,Deep Learning in Python
13608,Blockchain in Business
13608,Python Data Structures
13608,Artificial Intelligence
13608,Cryptography 
13608,Algorithms
13608,R Programming
13608,Machine Learning
13608,Introduction to Data Science in Python
13609,Deep Learning in Python
